Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,Collection
SK0000019-UK,,,,,,,,,,,,,,,,,,,,169.99,522.68,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/Bresser-AR90-500-EXOS1-Telescope_3.jpg?v=1678042709,5,,,,,,,,,,,,,,,,,,,,,,
SK0000020-UK,Bresser Messier AR-102/1000 Refractor Telescope,"<p><strong>The Bresser First Light AR-102/1000 telescope is ideal for both ambitious beginners and experienced astronomers.</strong></p>
<p>The stable mount keeps the telescope stable, even at higher magnifications and thanks to the high-quality mechanics, you can take your own photos of the moon and planets.</p>
<p>This refractor telescope features an equatorial mount (also called a parallactic mount). Thanks to this two-axis mechanism, it is possible to compensate for the rotation of the earth, enabling you to precisely track your desired celestial object.</p>
<p>The telescope also comes with a wide range of accessories for exploring the night sky, including a prism for an upright and laterally correct image.</p>
<p><strong>Features:</strong><br></p>
<ul>
<li>High-quality achromatic refracting telescope<br>
</li>
<li>Diameter: 102mm / Focal length: 1000mm F/9.8<br>
</li>
<li>EQ-3 equatorial mount<br>
</li>
<li>Height-adjustable tripod with accessory shelf<br>
</li>
<li>Made primarily of metal<br>
</li>
<li>Excellent focuser</li>
<li>Prism for an upright and laterally correct image<br>
</li>
<li>Includes wide range of accessories</li>
</ul>
<p><em>Whats included:</em><br></p>
<ol>
<li>First Light AR-102/1000 optical tube<br>
</li>
<li>EQ3 mount<br>
</li>
<li>Tripod with accessory shelf<br>
</li>
<li>2 eyepieces (PL10 &amp; PL25)<br>
</li>
<li>LED red dot finder<br>
</li>
<li>90° upright prism<br>
</li>
<li>3x Barlow lens<br>
</li>
<li>Smartphone holder</li>
</ol>
 ",,, Telescopes for Beginners ,,TRUE,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserMessier102-1000RefractorTelescope_5.jpg?v=1720458332,1,,,,,,,,,,,,,,,,,,,,,, Telescopes for Beginners 
SK0000020-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserMessier102-1000RefractorTelescope.jpg?v=1720458332,2,,,,,,,,,,,,,,,,,,,,,,
SK0000020-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserMessier102-1000RefractorTelescope_2.jpg?v=1720458332,3,,,,,,,,,,,,,,,,,,,,,,
SK0000020-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserMessier102-1000RefractorTelescope_1.jpg?v=1720458332,4,,,,,,,,,,,,,,,,,,,,,,
SK0000020-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserMessier102-1000RefractorTelescope_3.jpg?v=1720458332,5,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,Bresser Messier NT-150S/750 EXOS-2 PMC 8,"<p><strong>The Bresser Messier NT-150s/750 Newtonian Telescope and the modern EXOS-2 PMC-Eight GoTo mount, is an impressive combination of portable, powerful optics and a user-friendly and very sturdy German Equatorial Mount. Thanks to the parabolic primary mirror and the 150mm aperture of the Telescope, you can capture impressive details of nebulae, galaxies, and many other fascinating celestial objects. </strong></p>
<p>The high-quality solar filter also allows for safe solar observation. With the reliable GoTo control and the user-friendly 'ExploreStars' app, navigating the sky becomes effortless. Additionally, the tracking to compensate for Earth’s rotation is exceptionally precise with the PMC-Eight GoTo mount.</p>
<p><strong>The Telescope:</strong></p>
<p>The Bresser Messier NT-150 Newtonian Telescope is distinguished by its good portability and razor-sharp optics with a parabolic primary mirror. The 150mm aperture allows you to observe even smaller nebulae in the vastness of space. Discover the remnants of a massive star explosion from the year 1054 in the Taurus constellation or trace the glowing filaments of the Great Orion Nebula. </p>
<p>Spot the famous Pinwheel Galaxy in the constellation Ursa Major or find the Dumbbell Nebula in the constellation Vulpecula all of these targets are possible with this 6"" Newtonian Reflecting Telescope. With the high-quality objective solar filter, you can also safely observe sunspots, eclipses, and planetary transits. (Warning: Never aim the telescope at the Sun without a solar filter!)</p>
<p><strong>The EXOS-2 PMC-Eight Mount:</strong></p>
<p>The Explore Scientific EXOS-2 PMC-Eight GoTo Mount is equipped with a modern and very precise GoTo control system. It consists of a robust Wi-Fi controller unit that provides all the necessary interfaces. The NEMA-11 stepper motors are directly connected to this unit via cable, and an ST-4 compatible autoguider interface is also available. In addition, the control system supports micro-stepping to ensure precise tracking.</p>
<p><em>Intuitive operation via app and graphical star chart:</em><br>The ExploreStars App, developed specifically for the PMC-Eight system, impresses with a very well-designed, intuitive user interface. The featured 'alignment stars' for initializing the control system, as well as all celestial objects in the database, are displayed as a star chart with additional text information. All these objects can be easily viewed and selected.</p>
<p><em>Powerful controller unit with Open GoTo for customization:</em><br>The heart of the controller unit consists of a completely autonomous 2-channel multi-processor with 8 CPUs and a Wi-Fi Ethernet 10/100 adapter with IP function. This allows remote operation via browser, ASCOM, app, or serial connection. The Open GoTo also allows you to write your own firmware and upload it to the controller unit. This enables custom adjustments to the device’s functions as well as the creation of custom object lists, etc.</p>
<p><em>Polar finder included:</em><br>The included and pre-installed polar finder scope allows for quick and precise polar alignment for longer exposure times without star trails. The integrated LED lighting unit further enhances the comfort of using the polar finder.</p>
<p><strong>Telescope Spec:</strong></p>
<ul>
<li>Design: Newtonian Reflector telescope<br>
</li>
<li>Mirror diameter: 150mm / Focal length: 750mm / F/5<br>
</li>
<li>OTA weight (incl. acc): 5.5kg<br>
</li>
<li>Maximum useful magnification: x300<br>
</li>
<li>Very high-quality Hexafoc focuser with 2.5"" clear inner diameter<br>
</li>
<li>Diffraction-limited optics with parabolic primary mirror<br>
</li>
<li>6x30 finder with crosshair eyepiece<br>
</li>
<li>Optimized finder bracket for comfortable viewing<br>
</li>
<li>Handle for easy transport with integrated camera holder (photo thread screw)<br>
</li>
<li>Smartphone adapter for sky navigation included<br>
</li>
<li>Prism rail with stainless steel clamping surface<br>
</li>
<li>T2 adapter for DSLR cameras (optional T2 ring required)<br>
</li>
<li>50.8-to-31.7mm adapter with integrated T2 adapter (optional T2 ring required) with brass ring clamping</li>
</ul>
<p><strong>Mount Spec:</strong></p>
<ul>
<li>Powerful PMC-8 Open GoTo system<br>
</li>
<li>User-friendly and graphically appealing ExploreStars OpenGoto App<br>
</li>
<li>Wi-Fi control via a tablet, notebook, or desktop PC with at least 7"" display and Wi-Fi function (not included)<br>
</li>
<li>Compatible operating systems: WIN8.1, WIN10/11, iOS, or Android 4.4 and higher<br>
</li>
<li>Classic control via directional buttons or joystick for guiding, centering, correcting, and moving with a touchscreen<br>
</li>
<li>Intuitive 2-star and 3-star alignment for GoTo control initialization<br>
</li>
<li>Multiprocessor microcontroller with 8 CPUs (processor cores)<br>
</li>
<li>Micro-stepper motors NEMA-11<br>
</li>
<li>Highly precise and quiet belt drive<br>
</li>
<li>ST-4 compatible autoguider interface<br>
</li>
<li>ASCOM driver available, also supports pulse guiding<br>
</li>
<li>Possibility to create your own firmware and object lists and load them into the PMC-8<br>
</li>
<li>GPS compatible / settings depend on the computer or tablet used<br>
</li>
<li>Power supply via 12V DC, power consumption at full load max. 1.6 amps<br>
</li>
<li>Max Load: 13kg</li>
</ul>
<p><em>Whats included:</em></p>
<ol>
<li style=""font-style: italic;"">
<em>6"" Newtonian Reflecting Optical tube</em><br>
</li>
<li style=""font-style: italic;"">
<em>26mm Super Plössl eyepiece (31.7 mm / 1.25"")</em><br>
</li>
<li style=""font-style: italic;"">
<em>Integrated 31.7mm and T2 adapter</em><br>
</li>
<li style=""font-style: italic;"">
<em>Prism rail with stainless steel clamping surface</em><br>
</li>
<li style=""font-style: italic;"">
<em>Adapter for 50.8mm (2"") eyepieces</em><br>
</li>
<li style=""font-style: italic;"">
<em>Rotating star map</em><br>
</li>
<li style=""font-style: italic;"">
<em>Objective solar filter</em><br>
</li>
<li style=""font-style: italic;"">
<em>Tube clamps with carrying handle and camera holder</em><br>
</li>
<li style=""font-style: italic;"">
<em>6x30 finder scope</em><br>
</li>
<li style=""font-style: italic;"">
<em>Smartphone adapter for navigation</em><br>
</li>
<li style=""font-style: italic;"">
<em>Astronomy PC software Stellarium (via download)</em><br>
</li>
<li style=""font-style: italic;"">
<em>EXOS2-GT mount with Open GoTo PMC-8</em><br>
</li>
<li style=""font-style: italic;"">
<em>Stainless steel tripod with built-in spirit level</em><br>
</li>
<li style=""font-style: italic;"">
<em>2 x 4.5kg counterweight</em><br>
</li>
<li style=""font-style: italic;"">
<em>Polar finder with lighting unit</em><br>
</li>
<li style=""font-style: italic;"">
<em>12V / 2A power supply</em><br>
</li>
<li style=""font-style: italic;"">
<em>ExploreStars app via software download</em><br>
</li>
<li style=""font-style: italic;""><em>User manual</em></li>
</ol>
<p style=""font-size: 11px;""><em>SAFETY NOTICE:</em> <span>Never look directly at the Sun through your Binoculars or Telescope - immediate and permanent eye damage may result. For Solar viewing we have dedicated filters and Telescopes available for this purpose.</span></p>",,, Advanced Amateur Telescopes ,,TRUE,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Icon-BresserNT-150S-750PMC8-Newtonian-Telescope.webp?v=1754224605,1,,,,,,,,,,,,,,,,,,,,,, Advanced Amateur Telescopes 
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope.webp?v=1754224605,2,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_1.webp?v=1754224605,3,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_9.webp?v=1754224605,4,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_2.webp?v=1754224605,5,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_10.webp?v=1754224605,6,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_4.webp?v=1754224605,7,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_7.webp?v=1754224605,8,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_8.webp?v=1754224605,9,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_3.webp?v=1754224605,10,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_5.webp?v=1754224605,11,,,,,,,,,,,,,,,,,,,,,,
SK0000021-UK,,,,,,,,,,,,,,,,,,,,169.99,1280.36,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/BresserNT-150S-750PMC8-Newtonian-Telescope_6.webp?v=1754224605,12,,,,,,,,,,,,,,,,,,,,,,
SK0000022-UK,"Celestron NexStar Evolution - 9.25"" EdgeHD (With StarSense)","<p><strong>The innovative NexStar Evolution is a compact, portable and mechanically solid telescope. This set adds the StarSense AutoAlign module to the Evo mount, taking the alignment process off your hands: the built-in camera orients itself to the sky and initiates the telescope for computer control and automatic tracking. The 9.25"" EdgeHD tube delivers a flat, bright image of the sky.</strong></p>
<p>You don't have to do anything during setup, the telescope automatically orients itself with the sky within a few minutes! With the additional options, the NexStar Evolution 9.25"" HD set is an extremely powerful, user-friendly and quick-to-use combination.</p>
<ul>
<li>
<em>Differences between the EdgeHD tube instead of the standard Schmidt-Cassegrain : </em><br>The EdgeHD telescopes not only offer photographers the advantage of a flattened field of view, but also have an improved focusing mechanism, ventilation openings with fine dust sieves for faster temperature equalization and, above all, the Schmidt plate is prepared for Hyperstar - so you can transform the optics into an ultra-fast astrograph with 400mm/f2.<br>
</li>
<li>A 2x Barlow lens, doubles the focal length for visual observations or planetary photography.<br>
</li>
<li>1.25"" moon filter.<br>
</li>
<li>StarSense module – The telescope automatically orients itself to the starry sky, all you have to do is set it up and switch it on.<br>
</li>
<li>StarPointer Pro instead of StarPointer – With aiming circles and brighter, dimmable LED is also suitable for daytime observations.<br>
</li>
<li>Perfect WiFi control via tablet or smartphone.<br>
</li>
<li>The planetarium program on your smartphone shows you the current sky view or a list of observation targets for your location. The SkyPortal app for iOS and Android also supports automatic initialization of the computer control (""alignment"") via the StarSense module.</li>
</ul>
<p><em>Simple and convenient operation:</em><br>The NexStar Evolution telescopes have been developed based on customer feedback from the past few years. They offer many well thought-out details so that you can enjoy the most beautiful night possible under the starry sky. </p>
<p>No more worrying about batteries or an external power supply. The NexStar Evolution is the first amateur telescope to have a built-in lithium iron phosphate battery. One charge lasts up to ten hours. You can even use the Evolution's USB port to power other devices you want to use at night.</p>
<p>The NexStar Evolution is easy to set up thanks to the large, ergonomic handles. The steel tripod has markings so you can easily extend all legs to the same length. The azimuth and elevation clamps allow you to point the telescope at a target even without power. Up to seven eyepieces can be stored in two storage compartments - one even has a dimmable red LED light.</p>
<p>More power and safety thanks to lithium iron phosphate battery:<br>Instead of a typical lithium polymer battery, a lithium iron phosphate battery is used in the Evolution telescopes. These LiFePO 4 batteries have several advantages over simple LiPo batteries:</p>
<p><strong>High safety &amp; Reliability:</strong><br></p>
<ul>
<li>Unlike LiPo batteries, LiFePO 4 batteries cannot explode or ignite, but are considered intrinsically safe. The improved power density ensures a high load capacity even with continuous current consumption.<br>
</li>
<li>Long service life and cycle stability.<br>
</li>
<li>Wide temperature range for storage and operation<br>
</li>
<li>Low self-discharge<br>
</li>
<li>Excellent tracking accuracy, suitable for astrophotography</li>
</ul>
<p>If you're interested in astrophotography, a NexStar Evolution is an excellent and affordable way to get started. It's the only fork-mounted telescope series in this price range with worm gears, along with improved motors. Planetary photography with a DSLR or a planetary camera is also no problem at all, and with a polar wedge you can also set it up equatorially to take long exposure deep sky images, be it with a DSLR or an Astro Camera.</p>
<p>The Schmidt-Cassegrain telescopes with the StarBright XLT coating deliver bright, sharp images and are just as interesting for visual observers as they are for astrophotographers.</p>
<p><strong>Specs:</strong></p>
<ul>
<li>Optical design: Edge HD<br>
</li>
<li>Resolution (DAWES): 0.49 arcseconds<br>
</li>
<li>Resolution (RAYLEIGH): 0.59 arcseconds<br>
</li>
<li>Focal length: 2350mm<br>
</li>
<li>Secondary mirror obstruction: 8.5cm<br>
</li>
<li>Secondary mirror obstruction relative to diameter: 36.00%<br>
</li>
<li>Secondary mirror obstruction relative to surface: 13.00%<br>
</li>
<li>Limit size: 14.4 likes<br>
</li>
<li>Highest useful magnification: x555<br>
</li>
<li>Light gathering capacity (compared to the human eye): x1127<br>
</li>
<li>Lowest useful magnification: x34<br>
</li>
<li>Optical coating: Starbright XLT (Fully multi-coated)<br>
</li>
<li>Telescope aperture: 239mm (9.25"")<br>
</li>
<li>Focuser size (inches): 2"" SC thread, 1.25""<br>
</li>
<li>Tube length: 56cm<br>
</li>
<li>Aperture ratio: f/10</li>
</ul>
<p><strong>Mount Specs:</strong></p>
<ul>
<li>Alignment Methods: SkyAlign, 3-Star Align, Solar System Align<br>
</li>
<li>Database: Hand controller with over 120,000+ objects, 220 user-defined entries, additional information on over 200 objects; SkyPortal app with over 120,000 entries<br>
</li>
<li>Mount: Azimuthal mount (motorized)<br>
</li>
<li>Mount control: Computer controlled (GOTO)<br>
</li>
<li>Tracking speeds: Sidereal, solar and lunar<br>
</li>
<li>Tracking modes: Azimuthal, EQ-North, EQ-South<br>
</li>
<li>Dovetail compatible: EQ Standard (Vixen Style)<br>
</li>
<li>Panning speed: Max. 4°/second, nine speeds<br>
</li>
<li>Carrying capacity (kg): 11kg<br>
</li>
<li>Mount type: Alt-Azimuth single-arm mount<br>
</li>
<li>Connections: 1 hand controller, 3 AUX for optional accessories, USB on the hand controller<br>
</li>
<li>Hand controller: NexStar+ hand controller, two-line LCD display with 16 characters, 19 backlit keys, USB 2.0 port for PC connection<br>
</li>
<li>Power requirements: Built-in LiFePO4 battery</li>
</ul>
<p><em>Whats included:</em><br><em></em></p>
<ol>
<li><em>Barlow lens: Omni 2x<br></em></li>
<li><em>Focal length eyepiece: 26mm, 13mm<br></em></li>
<li>
<em>Incl. accessories: StarSense AutoAlign, accessory tray, built-in battery and WLAN, </em><em>StarPointer Pro red dot finder, 2"" diagonal mirror with 1.25"" adapter<br></em>
</li>
<li><em>Viewfinder: StarPointer Pro<br></em></li>
<li><em>Zenith prism: 2""<br></em></li>
<li><em>Accessory tray: with eyepiece tray</em></li>
</ol>",,, Advanced Amateur Telescopes ,,TRUE,,,,,,,,,,,,,169.99,4911.75,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Celestron-Nexstar-Evolution-925HD_1.webp?v=1727285195,1,,,,,,,,,,,,,,,,,,,,,, Advanced Amateur Telescopes 
